,date,precipitation,precipitation_normal
3397,19571225,4.98,4.07
3398,19571226,4.98,4.08
3399,19571227,4.98,4.1
3400,19571228,4.98,4.12
3401,19571229,4.98,4.14
3402,19571230,4.98,4.16
3403,19571231,4.98,4.18
3404,19580101,0.00,0.02
3405,19580102,0.00,0.04
3406,19580103,0.00,0.06
3407,19580104,0.00,0.08
3408,19580105,0.00,0.1
3409,19580106,0.00,0.12
3410,19580107,0.00,0.14
3411,19580108,0.00,0.16
3412,19580109,0.00,0.18
3413,19580110,T,0.2
3414,19580111,T,0.22
3415,19580112,T,0.23
3416,19580113,T,0.25
3417,19580114,T,0.27
3418,19580115,T,0.29
3419,19580116,T,0.31
3420,19580117,T,0.33
3421,19580118,T,0.35
3422,19580119,T,0.36
3423,19580120,T,0.38
3424,19580121,T,0.39
3425,19580122,T,0.41
3426,19580123,T,0.43
3427,19580124,T,0.44
3428,19580125,0.01,0.46
3429,19580126,0.43,0.47
3430,19580127,0.43,0.49
3431,19580128,0.43,0.51
3432,19580129,0.43,0.52
3433,19580130,0.43,0.54
3434,19580131,0.43,0.56
3435,19580201,0.43,0.58
3436,19580202,0.43,0.6
3437,19580203,0.58,0.63
3438,19580204,1.12,0.65
3439,19580205,1.12,0.67
3440,19580206,1.12,0.69
3441,19580207,1.12,0.72
3442,19580208,1.15,0.75
3443,19580209,1.15,0.77
3444,19580210,1.15,0.8
3445,19580211,1.15,0.83
3446,19580212,1.15,0.85
3447,19580213,1.16,0.88
3448,19580214,1.16,0.92
3449,19580215,1.16,0.95
3450,19580216,1.16,0.98
3451,19580217,1.16,1.01
3452,19580218,1.16,1.05
3453,19580219,1.16,1.08
3454,19580220,1.16,1.11
3455,19580221,1.16,1.14
3456,19580222,1.16,1.18
3457,19580223,1.16,1.21
3458,19580224,1.16,1.24
3459,19580225,1.16,1.27
3460,19580226,1.16,1.3
3461,19580227,1.16,1.33
3462,19580228,1.16,1.36
3463,19580301,1.16,1.38
3464,19580302,1.16,1.4
3465,19580303,1.16,1.42
3466,19580304,1.16,1.44
3467,19580305,1.16,1.46
3468,19580306,1.45,1.48
3469,19580307,1.55,1.5
3470,19580308,1.55,1.52
3471,19580309,1.55,1.53
3472,19580310,1.55,1.55
3473,19580311,1.63,1.56
3474,19580312,1.63,1.58
3475,19580313,1.63,1.59
3476,19580314,1.63,1.61
3477,19580315,1.63,1.62
3478,19580316,1.64,1.63
3479,19580317,1.64,1.64
3480,19580318,1.64,1.65
3481,19580319,1.64,1.66
3482,19580320,1.65,1.68
3483,19580321,1.65,1.69
3484,19580322,1.66,1.7
3485,19580323,1.66,1.71
3486,19580324,1.66,1.72
3487,19580325,1.66,1.73
3488,19580326,1.66,1.74
3489,19580327,1.71,1.74
3490,19580328,1.71,1.75
3491,19580329,1.71,1.76
3492,19580330,1.71,1.77
3493,19580331,1.71,1.78
3494,19580401,1.82,1.79
3495,19580402,1.82,1.8
3496,19580403,2.00,1.81
3497,19580404,2.00,1.82
3498,19580405,2.00,1.83
3499,19580406,2.00,1.84
3500,19580407,2.35,1.85
3501,19580408,2.35,1.85
3502,19580409,2.35,1.86
3503,19580410,2.35,1.87
3504,19580411,2.35,1.88
3505,19580412,2.35,1.88
3506,19580413,2.35,1.89
3507,19580414,2.35,1.89
3508,19580415,2.35,1.9
3509,19580416,2.35,1.9
3510,19580417,2.35,1.91
3511,19580418,2.35,1.92
3512,19580419,2.35,1.92
3513,19580420,2.35,1.93
3514,19580421,2.35,1.93
3515,19580422,2.35,1.94
3516,19580423,2.35,1.94
3517,19580424,2.35,1.95
3518,19580425,2.35,1.95
3519,19580426,2.35,1.96
3520,19580427,2.35,1.96
3521,19580428,2.35,1.97
3522,19580429,2.35,1.98
3523,19580430,2.35,1.98
3524,19580501,2.35,1.98
3525,19580502,2.35,1.99
3526,19580503,2.35,1.99
3527,19580504,2.35,1.99
3528,19580505,2.35,2.0
3529,19580506,2.35,2.0
3530,19580507,2.35,2.0
3531,19580508,2.35,2.01
3532,19580509,2.35,2.01
3533,19580510,2.35,2.01
3534,19580511,2.53,2.02
3535,19580512,2.53,2.02
3536,19580513,2.53,2.02
3537,19580514,2.53,2.02
3538,19580515,2.53,2.03
3539,19580516,2.53,2.03
3540,19580517,2.53,2.03
3541,19580518,2.53,2.03
3542,19580519,2.53,2.03
3543,19580520,2.53,2.03
3544,19580521,2.53,2.04
3545,19580522,2.53,2.04
3546,19580523,2.53,2.04
3547,19580524,2.53,2.04
3548,19580525,2.53,2.04
3549,19580526,2.53,2.04
3550,19580527,2.53,2.05
3551,19580528,2.53,2.05
3552,19580529,2.53,2.05
3553,19580530,2.53,2.05
3554,19580531,2.53,2.05
3555,19580601,2.53,2.05
3556,19580602,2.53,2.05
3557,19580603,2.53,2.05
3558,19580604,2.53,2.05
3559,19580605,2.53,2.05
3560,19580606,2.53,2.06
3561,19580607,2.53,2.06
3562,19580608,2.53,2.06
3563,19580609,2.53,2.06
3564,19580610,2.53,2.06
3565,19580611,2.53,2.06
3566,19580612,2.53,2.06
3567,19580613,2.53,2.06
3568,19580614,2.53,2.06
3569,19580615,2.53,2.06
3570,19580616,2.53,2.06
3571,19580617,2.53,2.06
3572,19580618,2.53,2.06
3573,19580619,2.53,2.06
3574,19580620,2.53,2.06
3575,19580621,2.53,2.07
3576,19580622,2.53,2.07
3577,19580623,2.53,2.07
3578,19580624,2.53,2.07
3579,19580625,2.53,2.07
3580,19580626,2.53,2.08
3581,19580627,2.53,2.08
3582,19580628,2.53,2.08
3583,19580629,2.53,2.09
3584,19580630,2.53,2.09
3585,19580701,2.53,2.1
3586,19580702,2.53,2.11
3587,19580703,2.53,2.11
3588,19580704,2.53,2.12
3589,19580705,2.53,2.13
3590,19580706,2.53,2.14
3591,19580707,2.53,2.15
3592,19580708,2.53,2.17
3593,19580709,2.53,2.18
3594,19580710,2.53,2.19
3595,19580711,2.53,2.2
3596,19580712,2.53,2.21
3597,19580713,2.53,2.23
3598,19580714,2.53,2.24
3599,19580715,2.53,2.25
3600,19580716,2.53,2.27
3601,19580717,2.53,2.28
3602,19580718,2.53,2.3
3603,19580719,2.53,2.31
3604,19580720,2.53,2.32
3605,19580721,2.53,2.34
3606,19580722,2.53,2.35
3607,19580723,2.53,2.37
3608,19580724,2.53,2.38
3609,19580725,2.53,2.39
3610,19580726,2.53,2.4
3611,19580727,2.53,2.42
3612,19580728,2.53,2.43
3613,19580729,2.54,2.44
3614,19580730,2.54,2.46
3615,19580731,2.54,2.47
3616,19580801,2.54,2.48
3617,19580802,2.54,2.49
3618,19580803,2.54,2.5
3619,19580804,2.54,2.51
3620,19580805,2.54,2.52
3621,19580806,2.55,2.53
3622,19580807,2.57,2.54
3623,19580808,2.57,2.55
3624,19580809,2.57,2.56
3625,19580810,2.57,2.57
3626,19580811,2.57,2.58
3627,19580812,2.57,2.59
3628,19580813,2.58,2.6
3629,19580814,2.58,2.61
3630,19580815,2.72,2.62
3631,19580816,2.72,2.63
3632,19580817,2.72,2.64
3633,19580818,2.72,2.65
3634,19580819,2.72,2.66
3635,19580820,2.72,2.67
3636,19580821,2.72,2.68
3637,19580822,2.72,2.69
3638,19580823,2.72,2.7
3639,19580824,2.72,2.71
3640,19580825,2.72,2.72
3641,19580826,2.72,2.73
3642,19580827,2.72,2.74
3643,19580828,2.72,2.75
3644,19580829,2.72,2.77
3645,19580830,2.72,2.78
3646,19580831,2.72,2.79
3647,19580901,2.72,2.8
3648,19580902,2.72,2.82
3649,19580903,2.72,2.83
3650,19580904,2.72,2.84
3651,19580905,2.72,2.86
3652,19580906,2.72,2.87
3653,19580907,2.83,2.88
3654,19580908,2.83,2.89
3655,19580909,2.83,2.9
3656,19580910,2.83,2.92
3657,19580911,2.83,2.93
3658,19580912,2.83,2.94
3659,19580913,2.83,2.95
3660,19580914,2.83,2.96
3661,19580915,2.83,2.98
3662,19580916,2.83,2.99
3663,19580917,2.83,3.0
3664,19580918,2.83,3.01
3665,19580919,2.83,3.02
3666,19580920,2.83,3.03
3667,19580921,2.83,3.04
3668,19580922,2.83,3.05
3669,19580923,2.92,3.06
3670,19580924,2.92,3.07
3671,19580925,2.92,3.08
3672,19580926,2.92,3.08
3673,19580927,2.92,3.09
3674,19580928,2.93,3.1
3675,19580929,2.93,3.1
3676,19580930,2.93,3.11
3677,19581001,2.93,3.12
3678,19581002,2.93,3.12
3679,19581003,2.93,3.13
3680,19581004,2.93,3.14
3681,19581005,2.93,3.15
3682,19581006,2.93,3.16
3683,19581007,2.93,3.17
3684,19581008,2.93,3.18
3685,19581009,2.93,3.19
3686,19581010,2.93,3.2
3687,19581011,2.93,3.21
3688,19581012,2.93,3.22
3689,19581013,2.93,3.23
3690,19581014,2.93,3.24
3691,19581015,2.93,3.26
3692,19581016,2.93,3.27
3693,19581017,2.93,3.28
3694,19581018,2.93,3.29
3695,19581019,2.93,3.3
3696,19581020,2.93,3.31
3697,19581021,2.93,3.32
3698,19581022,2.93,3.33
3699,19581023,2.93,3.34
3700,19581024,3.56,3.36
3701,19581025,3.56,3.37
3702,19581026,3.56,3.38
3703,19581027,3.56,3.39
3704,19581028,3.56,3.4
3705,19581029,3.56,3.41
3706,19581030,3.56,3.42
3707,19581031,3.56,3.43
3708,19581101,3.56,3.44
3709,19581102,3.56,3.45
3710,19581103,3.56,3.46
3711,19581104,3.56,3.46
3712,19581105,3.56,3.47
3713,19581106,3.56,3.48
3714,19581107,3.56,3.49
3715,19581108,3.56,3.5
3716,19581109,3.56,3.51
3717,19581110,3.56,3.52
3718,19581111,4.22,3.52
3719,19581112,4.46,3.53
3720,19581113,4.46,3.54
3721,19581114,4.46,3.55
3722,19581115,4.46,3.56
3723,19581116,4.52,3.57
3724,19581117,4.52,3.58
3725,19581118,4.52,3.59
3726,19581119,4.52,3.6
3727,19581120,4.52,3.61
3728,19581121,4.52,3.62
3729,19581122,4.52,3.63
3730,19581123,4.52,3.65
3731,19581124,4.52,3.66
3732,19581125,4.52,3.67
3733,19581126,4.52,3.68
3734,19581127,4.52,3.69
3735,19581128,4.52,3.71
3736,19581129,4.52,3.72
3737,19581130,4.52,3.73
3738,19581201,4.52,3.74
3739,19581202,4.52,3.75
3740,19581203,4.52,3.77
3741,19581204,4.52,3.78
3742,19581205,4.52,3.79
3743,19581206,4.52,3.8
3744,19581207,4.52,3.81
3745,19581208,4.52,3.82
3746,19581209,4.52,3.83
3747,19581210,4.52,3.85
3748,19581211,4.52,3.86
3749,19581212,4.52,3.87
3750,19581213,4.52,3.88
3751,19581214,4.52,3.9
3752,19581215,4.52,3.91
3753,19581216,4.52,3.93
3754,19581217,4.52,3.94
3755,19581218,4.52,3.96
3756,19581219,4.52,3.97
3757,19581220,4.52,3.98
3758,19581221,4.52,4.0
3759,19581222,4.52,4.02
3760,19581223,4.52,4.03
3761,19581224,4.52,4.05
3762,19581225,4.52,4.07
3763,19581226,4.52,4.08
3764,19581227,4.52,4.1
3765,19581228,4.52,4.12
3766,19581229,4.52,4.14
3767,19581230,4.52,4.16
3768,19581231,4.52,4.18
3769,19590101,0.00,0.02
3770,19590102,0.00,0.04
3771,19590103,0.00,0.06
3772,19590104,0.00,0.08
3773,19590105,0.00,0.1
3774,19590106,0.11,0.12
3775,19590107,0.11,0.14
3776,19590108,0.11,0.16
3777,19590109,0.11,0.18
3778,19590110,0.11,0.2
3779,19590111,0.11,0.22
3780,19590112,0.11,0.23
3781,19590113,0.11,0.25
3782,19590114,0.11,0.27
3783,19590115,0.11,0.29
3784,19590116,0.11,0.31
3785,19590117,0.11,0.33
3786,19590118,0.11,0.35
3787,19590119,0.11,0.36
3788,19590120,0.11,0.38
3789,19590121,0.11,0.39
3790,19590122,0.11,0.41
3791,19590123,0.11,0.43
3792,19590124,0.11,0.44
3793,19590125,0.11,0.46
3794,19590126,0.11,0.47
3795,19590127,0.11,0.49
3796,19590128,0.11,0.51
3797,19590129,0.11,0.52
3798,19590130,0.11,0.54
3799,19590131,0.11,0.56
3800,19590201,0.11,0.58
3801,19590202,0.11,0.6
3802,19590203,0.11,0.63
3803,19590204,0.11,0.65
3804,19590205,0.11,0.67
3805,19590206,0.11,0.69
3806,19590207,0.11,0.72
3807,19590208,0.20,0.75
3808,19590209,0.20,0.77
3809,19590210,0.20,0.8
3810,19590211,0.43,0.83
3811,19590212,0.48,0.85
3812,19590213,0.48,0.88
3813,19590214,0.48,0.92
3814,19590215,0.58,0.95
3815,19590216,0.65,0.98
3816,19590217,0.65,1.01
3817,19590218,0.65,1.05
3818,19590219,0.65,1.08
3819,19590220,0.65,1.11
3820,19590221,0.83,1.14
3821,19590222,0.83,1.18
3822,19590223,0.83,1.21
3823,19590224,0.83,1.24
3824,19590225,0.83,1.27
3825,19590226,0.83,1.3
3826,19590227,0.83,1.33
3827,19590228,0.83,1.36
3828,19590301,0.83,1.38
3829,19590302,0.83,1.4
3830,19590303,0.83,1.42
3831,19590304,0.83,1.44
3832,19590305,0.83,1.46
3833,19590306,0.83,1.48
3834,19590307,0.83,1.5
3835,19590308,0.83,1.52
3836,19590309,0.83,1.53
3837,19590310,0.83,1.55
3838,19590311,0.83,1.56
3839,19590312,0.83,1.58
3840,19590313,0.83,1.59
3841,19590314,0.83,1.61
3842,19590315,0.83,1.62
3843,19590316,0.83,1.63
3844,19590317,0.83,1.64
3845,19590318,0.83,1.65
3846,19590319,0.83,1.66
3847,19590320,0.83,1.68
3848,19590321,0.83,1.69
3849,19590322,0.83,1.7
3850,19590323,0.83,1.71
3851,19590324,0.83,1.72
3852,19590325,0.83,1.73
3853,19590326,0.83,1.74
3854,19590327,0.83,1.74
3855,19590328,0.83,1.75
3856,19590329,0.83,1.76
3857,19590330,0.83,1.77
3858,19590331,0.83,1.78
3859,19590401,0.83,1.79
3860,19590402,0.83,1.8
3861,19590403,0.83,1.81
3862,19590404,0.83,1.82
3863,19590405,0.83,1.83
3864,19590406,0.83,1.84
3865,19590407,0.83,1.85
3866,19590408,0.83,1.85
3867,19590409,0.83,1.86
3868,19590410,0.83,1.87
3869,19590411,0.83,1.88
3870,19590412,0.83,1.88
3871,19590413,0.83,1.89
3872,19590414,0.83,1.89
3873,19590415,0.83,1.9
3874,19590416,0.83,1.9
3875,19590417,0.83,1.91
3876,19590418,0.83,1.92
3877,19590419,0.83,1.92
3878,19590420,0.83,1.93
3879,19590421,0.83,1.93
3880,19590422,0.83,1.94
3881,19590423,0.83,1.94
3882,19590424,0.83,1.95
3883,19590425,0.83,1.95
3884,19590426,0.83,1.96
3885,19590427,0.83,1.96
3886,19590428,0.83,1.97
3887,19590429,0.83,1.98
3888,19590430,0.83,1.98
3889,19590501,0.83,1.98
3890,19590502,0.83,1.99
3891,19590503,0.83,1.99
3892,19590504,0.83,1.99
3893,19590505,0.83,2.0
3894,19590506,0.83,2.0
3895,19590507,0.83,2.0
3896,19590508,0.83,2.01
3897,19590509,0.83,2.01
3898,19590510,0.83,2.01
3899,19590511,0.83,2.02
3900,19590512,0.83,2.02
3901,19590513,0.83,2.02
3902,19590514,0.83,2.02
3903,19590515,0.83,2.03
3904,19590516,0.83,2.03
3905,19590517,0.83,2.03
3906,19590518,0.83,2.03
3907,19590519,0.83,2.03
3908,19590520,0.83,2.03
3909,19590521,0.83,2.04
3910,19590522,0.83,2.04
3911,19590523,0.83,2.04
3912,19590524,0.83,2.04
3913,19590525,0.83,2.04
3914,19590526,0.83,2.04
3915,19590527,0.83,2.05
3916,19590528,0.83,2.05
3917,19590529,0.83,2.05
3918,19590530,0.83,2.05
3919,19590531,0.83,2.05
3920,19590601,0.83,2.05
3921,19590602,0.83,2.05
3922,19590603,0.83,2.05
3923,19590604,0.83,2.05
3924,19590605,0.83,2.05
3925,19590606,0.83,2.06
3926,19590607,0.83,2.06
3927,19590608,0.83,2.06
3928,19590609,0.83,2.06
3929,19590610,0.83,2.06
3930,19590611,0.83,2.06
3931,19590612,0.83,2.06
3932,19590613,0.83,2.06
3933,19590614,0.83,2.06
3934,19590615,0.83,2.06
3935,19590616,0.83,2.06
3936,19590617,0.83,2.06
3937,19590618,0.83,2.06
3938,19590619,0.83,2.06
3939,19590620,0.83,2.06
3940,19590621,0.83,2.07
3941,19590622,0.83,2.07
3942,19590623,0.83,2.07
3943,19590624,0.83,2.07
3944,19590625,0.83,2.07
3945,19590626,0.83,2.08
3946,19590627,0.83,2.08
3947,19590628,0.83,2.08
3948,19590629,0.83,2.09
3949,19590630,0.83,2.09
3950,19590701,0.83,2.1
3951,19590702,0.83,2.11
3952,19590703,0.83,2.11
3953,19590704,0.83,2.12
3954,19590705,0.83,2.13
3955,19590706,0.83,2.14
3956,19590707,0.83,2.15
3957,19590708,0.83,2.17
3958,19590709,0.83,2.18
3959,19590710,0.83,2.19
3960,19590711,0.83,2.2
3961,19590712,0.83,2.21
3962,19590713,0.83,2.23
3963,19590714,0.83,2.24
3964,19590715,0.83,2.25
3965,19590716,0.83,2.27
3966,19590717,0.83,2.28
3967,19590718,0.83,2.3
3968,19590719,0.83,2.31
3969,19590720,0.83,2.32
3970,19590721,0.83,2.34
3971,19590722,0.85,2.35
3972,19590723,0.85,2.37
3973,19590724,0.85,2.38
3974,19590725,0.85,2.39
3975,19590726,0.85,2.4
3976,19590727,0.85,2.42
3977,19590728,0.85,2.43
3978,19590729,0.85,2.44
3979,19590730,0.85,2.46
3980,19590731,0.85,2.47
3981,19590801,0.85,2.48
3982,19590802,0.85,2.49
3983,19590803,0.85,2.5
3984,19590804,0.85,2.51
3985,19590805,0.85,2.52
3986,19590806,0.85,2.53
3987,19590807,0.87,2.54
3988,19590808,0.87,2.55
3989,19590809,0.87,2.56
3990,19590810,0.87,2.57
3991,19590811,1.18,2.58
3992,19590812,1.18,2.59
3993,19590813,1.18,2.6
3994,19590814,1.18,2.61
3995,19590815,1.18,2.62
3996,19590816,1.18,2.63
3997,19590817,1.18,2.64
3998,19590818,1.18,2.65
3999,19590819,1.18,2.66
4000,19590820,1.18,2.67
4001,19590821,1.18,2.68
4002,19590822,1.18,2.69
4003,19590823,1.18,2.7
4004,19590824,1.18,2.71
4005,19590825,1.18,2.72
4006,19590826,1.18,2.73
4007,19590827,1.18,2.74
4008,19590828,1.18,2.75
4009,19590829,1.18,2.77
4010,19590830,1.18,2.78
4011,19590831,1.18,2.79
4012,19590901,1.18,2.8
4013,19590902,1.18,2.82
4014,19590903,1.18,2.83
4015,19590904,1.18,2.84
4016,19590905,1.18,2.86
4017,19590906,1.18,2.87
4018,19590907,1.18,2.88
4019,19590908,1.18,2.89
4020,19590909,1.18,2.9
4021,19590910,1.18,2.92
4022,19590911,1.18,2.93
4023,19590912,1.18,2.94
4024,19590913,1.18,2.95
4025,19590914,1.18,2.96
4026,19590915,1.18,2.98
4027,19590916,1.18,2.99
4028,19590917,1.18,3.0
4029,19590918,1.18,3.01
4030,19590919,1.18,3.02
4031,19590920,1.18,3.03
4032,19590921,1.18,3.04
4033,19590922,1.18,3.05
4034,19590923,1.19,3.06
4035,19590924,1.19,3.07
4036,19590925,1.19,3.08
4037,19590926,1.19,3.08
4038,19590927,1.19,3.09
4039,19590928,1.19,3.1
4040,19590929,1.19,3.1
4041,19590930,1.19,3.11
4042,19591001,1.23,3.12
4043,19591002,1.23,3.12
4044,19591003,1.23,3.13
4045,19591004,1.23,3.14
4046,19591005,1.23,3.15
4047,19591006,1.23,3.16
4048,19591007,1.23,3.17
4049,19591008,1.23,3.18
4050,19591009,1.23,3.19
4051,19591010,1.23,3.2
4052,19591011,1.23,3.21
4053,19591012,1.23,3.22
4054,19591013,1.23,3.23
4055,19591014,1.23,3.24
4056,19591015,1.23,3.26
4057,19591016,1.23,3.27
4058,19591017,1.23,3.28
4059,19591018,1.23,3.29
4060,19591019,1.23,3.3
4061,19591020,1.23,3.31
4062,19591021,1.23,3.32
4063,19591022,1.23,3.33
4064,19591023,1.23,3.34
4065,19591024,1.23,3.36
4066,19591025,1.23,3.37
4067,19591026,1.23,3.38
4068,19591027,1.23,3.39
4069,19591028,1.23,3.4
4070,19591029,1.23,3.41
4071,19591030,1.63,3.42
4072,19591031,1.70,3.43
4073,19591101,1.91,3.44
4074,19591102,2.79,3.45
4075,19591103,2.79,3.46
4076,19591104,2.79,3.46
4077,19591105,2.79,3.47
4078,19591106,2.79,3.48
4079,19591107,2.79,3.49
4080,19591108,2.79,3.5
4081,19591109,2.79,3.51
4082,19591110,2.79,3.52
4083,19591111,2.79,3.52
4084,19591112,2.79,3.53
4085,19591113,2.79,3.54
4086,19591114,2.79,3.55
4087,19591115,2.79,3.56
4088,19591116,2.79,3.57
4089,19591117,2.79,3.58
4090,19591118,2.79,3.59
4091,19591119,2.79,3.6
4092,19591120,2.79,3.61
4093,19591121,2.79,3.62
4094,19591122,2.79,3.63
4095,19591123,2.79,3.65
4096,19591124,2.79,3.66
4097,19591125,2.79,3.67
4098,19591126,2.79,3.68
4099,19591127,2.79,3.69
4100,19591128,2.79,3.71
4101,19591129,2.79,3.72
4102,19591130,2.79,3.73
4103,19591201,2.79,3.74
4104,19591202,2.79,3.75
4105,19591203,2.79,3.77
4106,19591204,2.79,3.78
4107,19591205,2.79,3.79
4108,19591206,2.79,3.8
4109,19591207,2.79,3.81
4110,19591208,2.79,3.82
4111,19591209,2.79,3.83
4112,19591210,2.79,3.85
4113,19591211,2.79,3.86
4114,19591212,2.79,3.87
4115,19591213,2.79,3.88
4116,19591214,2.79,3.9
4117,19591215,2.79,3.91
4118,19591216,2.79,3.93
4119,19591217,2.79,3.94
4120,19591218,2.79,3.96
4121,19591219,2.79,3.97
4122,19591220,3.04,3.98
4123,19591221,3.28,4.0
4124,19591222,3.28,4.02
4125,19591223,3.29,4.03
4126,19591224,4.11,4.05
4127,19591225,4.17,4.07
4128,19591226,4.17,4.08
4129,19591227,4.17,4.1
4130,19591228,4.17,4.12
4131,19591229,4.17,4.14
4132,19591230,4.17,4.16
4133,19591231,4.17,4.18
4134,19600101,0.00,0.02
4135,19600102,0.00,0.04
4136,19600103,0.00,0.06
4137,19600104,0.00,0.08
4138,19600105,0.00,0.1
4139,19600106,0.00,0.12
4140,19600107,0.00,0.14
4141,19600108,0.00,0.16
4142,19600109,0.00,0.18
4143,19600110,0.29,0.2
4144,19600111,0.29,0.22
4145,19600112,0.30,0.23
4146,19600113,0.30,0.25
4147,19600114,0.39,0.27
4148,19600115,0.56,0.29
4149,19600116,0.56,0.31
4150,19600117,0.56,0.33
4151,19600118,0.56,0.35
4152,19600119,0.56,0.36
4153,19600120,0.56,0.38
4154,19600121,0.56,0.39
4155,19600122,0.56,0.41
4156,19600123,0.56,0.43
4157,19600124,0.56,0.44
4158,19600125,0.56,0.46
4159,19600126,0.56,0.47
4160,19600127,0.56,0.49
4161,19600128,0.56,0.51
4162,19600129,0.56,0.52
4163,19600130,0.56,0.54
4164,19600131,0.56,0.56
4165,19600201,0.58,0.58
4166,19600202,0.58,0.6
4167,19600203,0.58,0.63
4168,19600204,0.58,0.65
4169,19600205,0.58,0.67
4170,19600206,0.58,0.69
4171,19600207,0.58,0.72
4172,19600208,0.58,0.75
4173,19600209,0.58,0.77
4174,19600210,0.62,0.8
4175,19600211,0.62,0.83
4176,19600212,0.62,0.85
4177,19600213,0.62,0.88
4178,19600214,0.62,0.92
4179,19600215,0.62,0.95
4180,19600216,0.62,0.98
4181,19600217,0.62,1.01
4182,19600218,0.62,1.05
4183,19600219,0.69,1.08
4184,19600220,0.69,1.11
4185,19600221,0.69,1.14
4186,19600222,0.69,1.18
4187,19600223,0.69,1.21
4188,19600224,0.69,1.24
4189,19600225,0.69,1.27
4190,19600226,0.69,1.3
4191,19600227,0.69,1.33
4192,19600228,0.74,1.36
4193,19600229,0.98,1.36
4194,19600301,1.03,1.38
4195,19600302,1.03,1.4
4196,19600303,1.03,1.42
4197,19600304,1.03,1.44
4198,19600305,1.03,1.46
4199,19600306,1.03,1.48
4200,19600307,1.03,1.5
4201,19600308,1.03,1.52
4202,19600309,1.03,1.53
4203,19600310,1.03,1.55
4204,19600311,1.03,1.56
4205,19600312,1.03,1.58
4206,19600313,1.03,1.59
4207,19600314,1.03,1.61
4208,19600315,1.03,1.62
4209,19600316,1.03,1.63
4210,19600317,1.03,1.64
4211,19600318,1.03,1.65
4212,19600319,1.03,1.66
4213,19600320,1.03,1.68
4214,19600321,1.03,1.69
4215,19600322,1.03,1.7
4216,19600323,1.03,1.71
4217,19600324,1.03,1.72
4218,19600325,1.03,1.73
4219,19600326,1.03,1.74
4220,19600327,1.03,1.74
4221,19600328,1.03,1.75
4222,19600329,1.03,1.76
4223,19600330,1.03,1.77
4224,19600331,1.03,1.78
4225,19600401,1.03,1.79
4226,19600402,1.03,1.8
4227,19600403,1.03,1.81
4228,19600404,1.03,1.82
4229,19600405,1.03,1.83
4230,19600406,1.03,1.84
4231,19600407,1.03,1.85
4232,19600408,1.03,1.85
4233,19600409,1.03,1.86
4234,19600410,1.03,1.87
4235,19600411,1.03,1.88
4236,19600412,1.03,1.88
4237,19600413,1.03,1.89
4238,19600414,1.03,1.89
4239,19600415,1.03,1.9
4240,19600416,1.03,1.9
4241,19600417,1.03,1.91
4242,19600418,1.03,1.92
4243,19600419,1.03,1.92
4244,19600420,1.03,1.93
4245,19600421,1.03,1.93
4246,19600422,1.03,1.94
4247,19600423,1.03,1.94
4248,19600424,1.03,1.95
4249,19600425,1.03,1.95
4250,19600426,1.03,1.96
4251,19600427,1.13,1.96
4252,19600428,1.13,1.97
4253,19600429,1.13,1.98
4254,19600430,1.13,1.98
4255,19600501,1.13,1.98
4256,19600502,1.13,1.99
4257,19600503,1.13,1.99
4258,19600504,1.13,1.99
4259,19600505,1.13,2.0
4260,19600506,1.13,2.0
4261,19600507,1.13,2.0
4262,19600508,1.13,2.01
4263,19600509,1.13,2.01
4264,19600510,1.13,2.01
4265,19600511,1.13,2.02
4266,19600512,1.13,2.02
4267,19600513,1.13,2.02
4268,19600514,1.13,2.02
4269,19600515,1.13,2.03
4270,19600516,1.13,2.03
4271,19600517,1.13,2.03
4272,19600518,1.13,2.03
4273,19600519,1.13,2.03
4274,19600520,1.13,2.03
4275,19600521,1.13,2.04
4276,19600522,1.13,2.04
4277,19600523,1.13,2.04
4278,19600524,1.13,2.04
4279,19600525,1.13,2.04
4280,19600526,1.13,2.04
4281,19600527,1.13,2.05
4282,19600528,1.13,2.05
4283,19600529,1.13,2.05
4284,19600530,1.13,2.05
4285,19600531,1.13,2.05
4286,19600601,1.13,2.05
4287,19600602,1.13,2.05
4288,19600603,1.13,2.05
4289,19600604,1.13,2.05
4290,19600605,1.13,2.05
4291,19600606,1.13,2.06
4292,19600607,1.13,2.06
4293,19600608,1.13,2.06
4294,19600609,1.13,2.06
4295,19600610,1.13,2.06
4296,19600611,1.13,2.06
4297,19600612,1.13,2.06
4298,19600613,1.13,2.06
4299,19600614,1.13,2.06
4300,19600615,1.13,2.06
4301,19600616,1.13,2.06
4302,19600617,1.13,2.06
4303,19600618,1.13,2.06
4304,19600619,1.13,2.06
4305,19600620,1.13,2.06
4306,19600621,1.13,2.07
4307,19600622,1.13,2.07
4308,19600623,1.13,2.07
4309,19600624,1.13,2.07
4310,19600625,1.13,2.07
4311,19600626,1.13,2.08
4312,19600627,1.13,2.08
4313,19600628,1.13,2.08
4314,19600629,1.13,2.09
4315,19600630,1.13,2.09
4316,19600701,1.13,2.1
4317,19600702,1.13,2.11
4318,19600703,1.13,2.11
4319,19600704,1.13,2.12
4320,19600705,1.13,2.13
4321,19600706,1.13,2.14
4322,19600707,1.13,2.15
4323,19600708,1.13,2.17
4324,19600709,1.13,2.18
4325,19600710,1.13,2.19
4326,19600711,1.13,2.2
4327,19600712,1.13,2.21
4328,19600713,1.13,2.23
4329,19600714,1.13,2.24
4330,19600715,1.13,2.25
